IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,HUN,Hungary,Year,2020,true,,,,,,,,,,,,,66,,,,,,66,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,MKD,North Macedonia,Year,2020,true,,,,,,,,,,,,,66,,,,,,66,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,AUT,Austria,Year,2020,true,,,,,,,,,,,,,67,,,,,,67,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,CYP,Cyprus,Year,2020,true,,,,,,,,,,,,,67,,,,,,67,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AFR,Africa,Country,ETH,Ethiopia,Year,2020,true,,,,,,,,,,,,,67,,,,,,67,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,ROU,Romania,Year,2020,true,,,,,,,,,,,,,67,,,,,,67,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AFR,Africa,Country,DZA,Algeria,Year,2020,true,,,,,,,,,,,,,68,,,,,,68,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,true,,,,,,,,,,,,,68,,,,,,68,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2020,true,,,,,,,,,,,,,69,,,,,,69,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2020,true,,,,,,,,,,,,,69,,,,,,69,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,WPR,Western Pacific,Country,PHL,Philippines,Year,2020,true,,,,,,,,,,,,,69,,,,,,69,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AMR,Americas,Country,LCA,Saint Lucia,Year,2020,true,,,,,,,,,,,,,69,,,,,,69,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AFR,Africa,Country,UGA,Uganda,Year,2020,true,,,,,,,,,,,,,69,,,,,,69,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,UKR,Ukraine,Year,2020,true,,,,,,,,,,,,,69,,,,,,69,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2020,true,,,,,,,,,,,,,70,,,,,,70,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,BGR,Bulgaria,Year,2020,true,,,,,,,,,,,,,70,,,,,,70,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2020,true,,,,,,,,,,,,,70,,,,,,70,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AMR,Americas,Country,ECU,Ecuador,Year,2020,true,,,,,,,,,,,,,70,,,,,,70,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2020,true,,,,,,,,,,,,,70,,,,,,70,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AFR,Africa,Country,MOZ,Mozambique,Year,2020,true,,,,,,,,,,,,,70,,,,,,70,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2020,true,,,,,,,,,,,,,71,,,,,,71,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,SRB,Serbia,Year,2020,true,,,,,,,,,,,,,71,,,,,,71,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,EST,Estonia,Year,2020,true,,,,,,,,,,,,,72,,,,,,72,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,SVK,Slovakia,Year,2020,true,,,,,,,,,,,,,72,,,,,,72,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2020,true,,,,,,,,,,,,,72,,,,,,72,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,ALB,Albania,Year,2020,true,,,,,,,,,,,,,73,,,,,,73,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AFR,Africa,Country,RWA,Rwanda,Year,2020,true,,,,,,,,,,,,,73,,,,,,73,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2020,true,,,,,,,,,,,,,74,,,,,,74,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2020,true,,,,,,,,,,,,,74,,,,,,74,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,true,,,,,,,,,,,,,74,,,,,,74,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AMR,Americas,Country,COL,Colombia,Year,2020,true,,,,,,,,,,,,,75,,,,,,75,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2020,true,,,,,,,,,,,,,75,,,,,,75,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AMR,Americas,Country,CHL,Chile,Year,2020,true,,,,,,,,,,,,,76,,,,,,76,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AMR,Americas,Country,CRI,Costa Rica,Year,2020,true,,,,,,,,,,,,,77,,,,,,77,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,LVA,Latvia,Year,2020,true,,,,,,,,,,,,,77,,,,,,77,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,HRV,Croatia,Year,2020,true,,,,,,,,,,,,,78,,,,,,78,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2020,true,,,,,,,,,,,,,79,,,,,,79,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AMR,Americas,Country,PAN,Panama,Year,2020,true,,,,,,,,,,,,,79,,,,,,79,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2020,true,,,,,,,,,,,,,79,,,,,,79,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AFR,Africa,Country,ZAF,South Africa,Year,2020,true,,,,,,,,,,,,,79,,,,,,79,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,SEAR,South-East Asia,Country,IND,India,Year,2020,true,,,,,,,,,,,,,80,,,,,,80,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AMR,Americas,Country,URY,Uruguay,Year,2020,true,,,,,,,,,,,,,80,,,,,,80,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,BEL,Belgium,Year,2020,true,,,,,,,,,,,,,81,,,,,,81,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2020,true,,,,,,,,,,,,,81,,,,,,81,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,FIN,Finland,Year,2020,true,,,,,,,,,,,,,82,,,,,,82,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,PRT,Portugal,Year,2020,true,,,,,,,,,,,,,82,,,,,,82,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,FRA,France,Year,2020,true,,,,,,,,,,,,,83,,,,,,83,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,ITA,Italy,Year,2020,true,,,,,,,,,,,,,83,,,,,,83,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AMR,Americas,Country,MEX,Mexico,Year,2020,true,,,,,,,,,,,,,83,,,,,,83,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AMR,Americas,Country,NIC,Nicaragua,Year,2020,true,,,,,,,,,,,,,83,,,,,,83,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,ARM,Armenia,Year,2020,true,,,,,,,,,,,,,84,,,,,,84,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2020,true,,,,,,,,,,,,,84,,,,,,84,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,LTU,Lithuania,Year,2020,true,,,,,,,,,,,,,85,,,,,,85,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2020,true,,,,,,,,,,,,,85,,,,,,85,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,SEAR,South-East Asia,Country,THA,Thailand,Year,2020,true,,,,,,,,,,,,,85,,,,,,85,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,AZE,Azerbaijan,Year,2020,true,,,,,,,,,,,,,86,,,,,,86,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2020,true,,,,,,,,,,,,,86,,,,,,86,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2020,true,,,,,,,,,,,,,86,,,,,,86,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AMR,Americas,Country,JAM,Jamaica,Year,2020,true,,,,,,,,,,,,,87,,,,,,87,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2020,true,,,,,,,,,,,,,87,,,,,,87,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2020,true,,,,,,,,,,,,,88,,,,,,88,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,ESP,Spain,Year,2020,true,,,,,,,,,,,,,88,,,,,,88,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,TUR,Türkiye,Year,2020,true,,,,,,,,,,,,,88,,,,,,88,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,DEU,Germany,Year,2020,true,,,,,,,,,,,,,89,,,,,,89,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2020,true,,,,,,,,,,,,,90,,,,,,90,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,SWE,Sweden,Year,2020,true,,,,,,,,,,,,,91,,,,,,91,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,WPR,Western Pacific,Country,AUS,Australia,Year,2020,true,,,,,,,,,,,,,92,,,,,,92,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AMR,Americas,Country,BRA,Brazil,Year,2020,true,,,,,,,,,,,,,92,,,,,,92,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2020,true,,,,,,,,,,,,,92,,,,,,92,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,WPR,Western Pacific,Country,SGP,Singapore,Year,2020,true,,,,,,,,,,,,,92,,,,,,92,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AMR,Americas,Country,USA,United States of America,Year,2020,true,,,,,,,,,,,,,92,,,,,,92,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,WPR,Western Pacific,Country,CHN,China,Year,2020,true,,,,,,,,,,,,,94,,,,,,94,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,DNK,Denmark,Year,2020,true,,,,,,,,,,,,,94,,,,,,94,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,NOR,Norway,Year,2020,true,,,,,,,,,,,,,94,,,,,,94,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,WPR,Western Pacific,Country,JPN,Japan,Year,2020,true,,,,,,,,,,,,,95,,,,,,95,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,LUX,Luxembourg,Year,2020,true,,,,,,,,,,,,,95,,,,,,95,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2020,true,,,,,,,,,,,,,95,,,,,,95,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,true,,,,,,,,,,,,,96,,,,,,96,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,BLR,Belarus,Year,2020,true,,,,,,,,,,,,,97,,,,,,97,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2020,true,,,,,,,,,,,,,98,,,,,,98,,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2020,true,,,,,,,,,,,,,,,,,,,No data,827,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2020,true,,,,,,,,,,,,,,,,,,,No data,827,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2020,true,,,,,,,,,,,,,,,,,,,No data,827,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2020,true,,,,,,,,,,,,,,,,,,,No data,827,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AMR,Americas,Country,CUB,Cuba,Year,2020,true,,,,,,,,,,,,,,,,,,,No data,827,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,CZE,Czechia,Year,2020,true,,,,,,,,,,,,,,,,,,,No data,827,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AMR,Americas,Country,DMA,Dominica,Year,2020,true,,,,,,,,,,,,,,,,,,,No data,827,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,WPR,Western Pacific,Country,FJI,Fiji,Year,2020,true,,,,,,,,,,,,,,,,,,,No data,827,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,AMR,Americas,Country,GRD,Grenada,Year,2020,true,,,,,,,,,,,,,,,,,,,No data,827,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,ISL,Iceland,Year,2020,true,,,,,,,,,,,,,,,,,,,No data,827,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,ISR,Israel,Year,2020,true,,,,,,,,,,,,,,,,,,,No data,827,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,EUR,Europe,Country,MCO,Monaco,Year,2020,true,,,,,,,,,,,,,,,,,,,No data,827,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,WPR,Western Pacific,Country,NRU,Nauru,Year,2020,true,,,,,,,,,,,,,,,,,,,No data,827,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
SDGIHR2018,"Average of 13 International Health Regulations core capacity scores, SPAR version, 1st edition",text,WPR,Western Pacific,Country,NIU,Niue,Year,2020,true,,,,,,,,,,,,,,,,,,,No data,827,Electronic State-Parties Self Assessment tool Annual Reporting October 2021,EN,2022-05-19T21:00:00.000Z
